transaction_id,user_id,amount,merchant,mcc,mcc_description,timestamp,city,device_id,authorized,is_fraud
txn_499442,sr_002,29.92,Publix,5411,Grocery Stores,2026-01-08 13:19:13.191021,Scottsdale,dev_sr_002_2,True,0
txn_621433,sr_003,49.16,Holiday Inn,7011,Hotels,2026-01-08 13:29:13.191021,Denver,dev_sr_003_1,True,0
txn_286950,sr_001,64.06,Whole Foods,5411,Grocery Stores,2026-01-08 13:32:13.191021,Tampa,dev_sr_001_2,True,0
txn_551750,sr_002,262.64,Casino Online,7995,Gambling,2026-01-08 13:35:13.191021,Unknown City,dev_sr_002_1,True,1
txn_734787,sr_002,152.01,Best Western,7011,Hotels,2026-01-08 13:53:13.191021,Scottsdale,dev_sr_002_1,True,0
txn_490032,sr_001,37.69,City Transit,4111,Local Transit,2026-01-08 15:09:13.191021,Tampa,dev_sr_001_2,True,0
txn_792764,sr_001,60.83,ExxonMobil,5541,Gas Stations,2026-01-08 15:24:13.191021,Tampa,dev_sr_001_1,True,0
txn_816751,sr_002,63.57,Lyft,4111,Local Transit,2026-01-08 15:41:13.191021,Scottsdale,dev_sr_002_1,True,0
txn_397677,sr_003,29.66,ExxonMobil,5541,Gas Stations,2026-01-08 16:35:13.191021,Denver,dev_sr_003_3,True,0
txn_440275,sr_002,91.17,Uber,4111,Local Transit,2026-01-08 17:29:13.191021,Phoenix,dev_sr_002_3,True,0
txn_912149,sr_001,62.21,Best Western,7011,Hotels,2026-01-08 19:42:13.191021,Tampa,dev_sr_001_3,True,0
txn_606250,sr_003,228.9,MoneyGram,6012,Financial Institutions (unusual),2026-01-09 01:49:13.191021,Lagos,dev_sr_003_3,True,1
txn_124057,sr_001,55.83,ExxonMobil,5541,Gas Stations,2026-01-09 05:48:13.191021,Tampa,dev_sr_001_3,True,0
txn_909438,sr_003,36.55,Kohl's,5311,Department Stores,2026-01-09 08:29:13.191021,Denver,dev_sr_003_2,True,0
txn_496129,sr_002,89.89,Lyft,4111,Local Transit,2026-01-09 08:40:13.191021,Phoenix,dev_sr_002_1,True,0
txn_824248,sr_003,19.66,Family Medical,8011,Doctor Offices,2026-01-09 08:47:13.191021,Denver,dev_sr_003_1,True,0
txn_218959,sr_003,46.33,Chevron,5541,Gas Stations,2026-01-09 09:01:13.191021,Denver,dev_sr_003_3,True,0
txn_697983,sr_002,141.79,Chevron,5541,Gas Stations,2026-01-09 11:35:13.191021,Phoenix,dev_sr_002_1,True,0
txn_664441,sr_002,55.75,IHOP,5812,Eating Places,2026-01-09 11:54:13.191021,Phoenix,dev_sr_002_2,True,0
txn_688602,sr_002,52.11,Hampton Inn,7011,Hotels,2026-01-09 13:52:13.191021,Phoenix,dev_sr_002_3,True,0
txn_365953,sr_002,116.31,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-09 15:16:13.191021,Phoenix,dev_sr_002_3,True,0
txn_208656,sr_001,26.93,ExxonMobil,5541,Gas Stations,2026-01-09 17:09:13.191021,Orlando,dev_sr_001_2,True,0
txn_440536,sr_002,55.39,BP,5541,Gas Stations,2026-01-09 17:29:13.191021,Scottsdale,dev_sr_002_2,True,0
txn_949618,sr_002,40.04,Best Western,7011,Hotels,2026-01-09 17:49:13.191021,Scottsdale,dev_sr_002_3,True,0
txn_802169,sr_003,26.21,Whole Foods,5411,Grocery Stores,2026-01-09 18:03:13.191021,Boulder,dev_sr_003_1,True,0
txn_605254,sr_003,42.2,Hampton Inn,7011,Hotels,2026-01-09 20:51:13.191021,Denver,dev_sr_003_2,True,0
txn_882660,sr_003,295.89,Target eGift,6051,Gift Cards / Crypto,2026-01-10 03:25:13.191021,New York,dev_sr_003_1,True,1
txn_110901,sr_001,64.92,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-10 05:08:13.191021,Tampa,dev_sr_001_1,True,0
txn_487538,sr_003,29.42,Rite Aid,5912,Drug Stores/Pharmacies,2026-01-10 07:36:13.191021,Boulder,dev_sr_003_2,True,0
txn_278117,sr_003,31.92,Denny's,5812,Eating Places,2026-01-10 08:32:13.191021,Denver,dev_sr_003_2,True,0
txn_952227,sr_002,152.13,Rite Aid,5912,Drug Stores/Pharmacies,2026-01-10 09:04:13.191021,Phoenix,dev_sr_002_1,True,0
txn_120422,sr_001,16.75,Denny's,5812,Eating Places,2026-01-10 10:07:13.191021,Tampa,dev_sr_001_2,True,0
txn_882169,sr_003,31.46,Urgent Care,8011,Doctor Offices,2026-01-10 10:35:13.191021,Denver,dev_sr_003_2,True,0
txn_813965,sr_003,27.29,Family Medical,8011,Doctor Offices,2026-01-10 10:41:13.191021,Denver,dev_sr_003_1,True,0
txn_580024,sr_003,33.51,Lyft,4111,Local Transit,2026-01-10 11:11:13.191021,Denver,dev_sr_003_2,True,0
txn_578715,sr_001,45.97,Kohl's,5311,Department Stores,2026-01-10 11:17:13.191021,Tampa,dev_sr_001_2,True,0
txn_651553,sr_002,128.12,Denny's,5812,Eating Places,2026-01-10 12:12:13.191021,Phoenix,dev_sr_002_1,True,0
txn_709418,sr_002,85.26,Urgent Care,8011,Doctor Offices,2026-01-10 12:25:13.191021,Phoenix,dev_sr_002_3,True,0
txn_581705,sr_002,69.84,Applebee's,5812,Eating Places,2026-01-10 13:11:13.191021,Phoenix,dev_sr_002_1,True,0
txn_682236,sr_001,59.96,Family Medical,8011,Doctor Offices,2026-01-10 14:10:13.191021,Orlando,dev_sr_001_3,True,0
txn_382795,sr_002,78.27,Applebee's,5812,Eating Places,2026-01-10 14:12:13.191021,Phoenix,dev_sr_002_2,True,0
txn_748213,sr_001,47.46,Denny's,5812,Eating Places,2026-01-10 14:14:13.191021,Tampa,dev_sr_001_3,True,0
txn_702727,sr_001,51.45,Applebee's,5812,Eating Places,2026-01-10 14:24:13.191021,Orlando,dev_sr_001_2,True,0
txn_543116,sr_002,97.77,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-10 16:12:13.191021,Phoenix,dev_sr_002_2,True,0
txn_441849,sr_001,41.54,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-10 17:26:13.191021,Tampa,dev_sr_001_2,True,0
txn_627335,sr_001,22.14,Senior Clinic,8011,Doctor Offices,2026-01-10 17:33:13.191021,Tampa,dev_sr_001_2,True,0
txn_695164,sr_001,29.93,Best Western,7011,Hotels,2026-01-10 17:38:13.191021,Tampa,dev_sr_001_1,True,0
txn_255863,sr_003,42.27,Best Western,7011,Hotels,2026-01-10 17:49:13.191021,Denver,dev_sr_003_3,True,0
txn_168079,sr_002,96.54,Shell,5541,Gas Stations,2026-01-10 18:18:13.191021,Phoenix,dev_sr_002_2,True,0
txn_636196,sr_002,150.47,Walgreens,5912,Drug Stores/Pharmacies,2026-01-10 19:16:13.191021,Phoenix,dev_sr_002_3,True,0
txn_806866,sr_001,13.11,Cracker Barrel,5812,Eating Places,2026-01-10 19:46:13.191021,Tampa,dev_sr_001_1,True,0
txn_626474,sr_001,47.39,Kohl's,5311,Department Stores,2026-01-10 19:52:13.191021,Tampa,dev_sr_001_1,True,0
txn_797385,sr_002,95.42,JCPenney,5311,Department Stores,2026-01-10 20:25:13.191021,Phoenix,dev_sr_002_2,True,0
txn_937836,sr_001,32.52,Macy's,5311,Department Stores,2026-01-10 20:39:13.191021,Tampa,dev_sr_001_2,True,0
txn_356428,sr_003,27.14,Macy's,5311,Department Stores,2026-01-10 22:58:13.191021,Boulder,dev_sr_003_1,True,0
txn_793939,sr_002,58.21,Senior Clinic,8011,Doctor Offices,2026-01-11 06:55:13.191021,Phoenix,dev_sr_002_3,True,0
txn_115920,sr_001,46.77,Urgent Care,8011,Doctor Offices,2026-01-11 07:17:13.191021,Tampa,dev_sr_001_3,True,0
txn_908323,sr_003,12.62,Walgreens,5912,Drug Stores/Pharmacies,2026-01-11 08:55:13.191021,Denver,dev_sr_003_2,True,0
txn_952283,sr_001,35.43,Chevron,5541,Gas Stations,2026-01-11 09:16:13.191021,Tampa,dev_sr_001_1,True,0
txn_589638,sr_001,38.82,Denny's,5812,Eating Places,2026-01-11 09:42:13.191021,Tampa,dev_sr_001_1,True,0
txn_218327,sr_002,81.63,BP,5541,Gas Stations,2026-01-11 09:48:13.191021,Phoenix,dev_sr_002_2,True,0
txn_389039,sr_003,21.16,City Transit,4111,Local Transit,2026-01-11 10:12:13.191021,Boulder,dev_sr_003_3,True,0
txn_898207,sr_002,1.0,Kohl's,5311,Department Stores,2026-01-11 10:56:13.191021,Phoenix,dev_sr_002_2,True,0
txn_495552,sr_003,68.37,Whole Foods,5411,Grocery Stores,2026-01-11 11:44:13.191021,Denver,dev_sr_003_1,True,0
txn_520274,sr_002,88.57,Walgreens,5912,Drug Stores/Pharmacies,2026-01-11 12:34:13.191021,Phoenix,dev_sr_002_3,True,0
txn_236384,sr_001,61.71,Whole Foods,5411,Grocery Stores,2026-01-11 13:10:13.191021,Tampa,dev_sr_001_3,True,0
txn_794668,sr_003,39.31,ExxonMobil,5541,Gas Stations,2026-01-11 13:11:13.191021,Boulder,dev_sr_003_2,True,0
txn_716647,sr_002,39.05,JCPenney,5311,Department Stores,2026-01-11 13:17:13.191021,Phoenix,dev_sr_002_1,True,0
txn_702343,sr_001,37.56,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-11 13:40:13.191021,Tampa,dev_sr_001_3,True,0
txn_494609,sr_003,33.53,Macy's,5311,Department Stores,2026-01-11 13:58:13.191021,Denver,dev_sr_003_1,True,0
txn_946335,sr_001,40.32,Walgreens,5912,Drug Stores/Pharmacies,2026-01-11 14:02:13.191021,Tampa,dev_sr_001_3,True,0
txn_329540,sr_003,27.84,IHOP,5812,Eating Places,2026-01-11 14:25:13.191021,Boulder,dev_sr_003_1,True,0
txn_201013,sr_001,57.16,Kohl's,5311,Department Stores,2026-01-11 14:48:13.191021,Tampa,dev_sr_001_1,True,0
txn_200479,sr_003,45.45,Urgent Care,8011,Doctor Offices,2026-01-11 16:24:13.191021,Denver,dev_sr_003_1,True,0
txn_288540,sr_002,58.8,Macy's,5311,Department Stores,2026-01-11 17:19:13.191021,Phoenix,dev_sr_002_1,True,0
txn_225453,sr_001,21.13,Publix,5411,Grocery Stores,2026-01-11 17:54:13.191021,Orlando,dev_sr_001_1,True,0
txn_605468,sr_002,110.5,Urgent Care,8011,Doctor Offices,2026-01-11 19:11:13.191021,Phoenix,dev_sr_002_2,True,0
txn_137642,sr_003,62.86,Macy's,5311,Department Stores,2026-01-11 19:39:13.191021,Boulder,dev_sr_003_1,True,0
txn_923267,sr_001,44.73,Whole Foods,5411,Grocery Stores,2026-01-11 20:29:13.191021,Tampa,dev_sr_001_2,True,0
txn_458955,sr_003,16.1,Kohl's,5311,Department Stores,2026-01-11 20:34:13.191021,Boulder,dev_sr_003_2,True,0
txn_699716,sr_003,24.55,JCPenney,5311,Department Stores,2026-01-11 20:38:13.191021,Denver,dev_sr_003_3,True,0
txn_350405,sr_003,41.87,Senior Clinic,8011,Doctor Offices,2026-01-11 22:36:13.191021,Denver,dev_sr_003_2,True,0
txn_468845,sr_002,92.65,Whole Foods,5411,Grocery Stores,2026-01-12 00:19:13.191021,Phoenix,dev_sr_002_2,True,0
txn_765458,sr_003,49.72,Kroger,5411,Grocery Stores,2026-01-12 01:02:13.191021,Denver,dev_sr_003_1,True,0
txn_574909,sr_002,344.95,Wire Transfer Co,6012,Financial Institutions (unusual),2026-01-12 01:12:13.191021,Lagos,dev_sr_002_1,True,1
txn_316481,sr_003,49.57,BP,5541,Gas Stations,2026-01-12 02:24:13.191021,Boulder,dev_sr_003_3,True,0
txn_484232,sr_001,73.41,JCPenney,5311,Department Stores,2026-01-12 04:11:13.191021,Tampa,dev_sr_001_3,True,0
txn_911187,sr_001,26.56,Chevron,5541,Gas Stations,2026-01-12 05:52:13.191021,Tampa,dev_sr_001_1,True,0
txn_140712,sr_002,45.4,Senior Clinic,8011,Doctor Offices,2026-01-12 06:58:13.191021,Phoenix,dev_sr_002_1,True,0
txn_641837,sr_003,24.17,Safeway,5411,Grocery Stores,2026-01-12 07:31:13.191021,Denver,dev_sr_003_1,True,0
txn_953536,sr_002,95.96,Uber,4111,Local Transit,2026-01-12 10:37:13.191021,Phoenix,dev_sr_002_3,True,0
txn_350940,sr_003,25.17,City Transit,4111,Local Transit,2026-01-12 11:11:13.191021,Boulder,dev_sr_003_2,True,0
txn_459513,sr_003,33.9,BP,5541,Gas Stations,2026-01-12 11:18:13.191021,Denver,dev_sr_003_2,True,0
txn_188813,sr_002,82.65,Safeway,5411,Grocery Stores,2026-01-12 11:46:13.191021,Phoenix,dev_sr_002_3,True,0
txn_137728,sr_001,48.88,Senior Clinic,8011,Doctor Offices,2026-01-12 12:02:13.191021,Orlando,dev_sr_001_1,True,0
txn_172759,sr_002,72.61,Hampton Inn,7011,Hotels,2026-01-12 13:11:13.191021,Phoenix,dev_sr_002_1,True,0
txn_585164,sr_001,8.98,Cracker Barrel,5812,Eating Places,2026-01-12 13:38:13.191021,Tampa,dev_sr_001_3,True,0
txn_194604,sr_002,80.94,Senior Clinic,8011,Doctor Offices,2026-01-12 14:48:13.191021,Phoenix,dev_sr_002_2,True,0
txn_243139,sr_001,21.63,Lyft,4111,Local Transit,2026-01-12 16:55:13.191021,Tampa,dev_sr_001_1,True,0
txn_645316,sr_001,36.41,Best Western,7011,Hotels,2026-01-12 16:56:13.191021,Tampa,dev_sr_001_3,True,0
txn_616137,sr_002,63.71,Shell,5541,Gas Stations,2026-01-12 17:01:13.191021,Phoenix,dev_sr_002_3,True,0
txn_499987,sr_001,38.32,Shell,5541,Gas Stations,2026-01-12 17:55:13.191021,Tampa,dev_sr_001_3,True,0
txn_120005,sr_001,65.98,Best Western,7011,Hotels,2026-01-12 19:18:13.191021,Tampa,dev_sr_001_3,True,0
txn_416693,sr_003,20.23,ExxonMobil,5541,Gas Stations,2026-01-12 19:38:13.191021,Denver,dev_sr_003_2,True,0
txn_542223,sr_002,42.64,Family Medical,8011,Doctor Offices,2026-01-12 21:11:13.191021,Scottsdale,dev_sr_002_1,True,0
txn_714585,sr_003,23.47,Family Medical,8011,Doctor Offices,2026-01-12 22:24:13.191021,Denver,dev_sr_003_1,True,0
txn_938095,sr_002,96.84,Lyft,4111,Local Transit,2026-01-13 05:27:13.191021,Phoenix,dev_sr_002_2,True,0
txn_762288,sr_001,47.4,Kroger,5411,Grocery Stores,2026-01-13 05:45:13.191021,Tampa,dev_sr_001_3,True,0
txn_598302,sr_001,42.75,Macy's,5311,Department Stores,2026-01-13 05:58:13.191021,Tampa,dev_sr_001_2,True,0
txn_357167,sr_001,51.43,City Transit,4111,Local Transit,2026-01-13 06:29:13.191021,Tampa,dev_sr_001_3,True,0
txn_297101,sr_003,36.35,Rite Aid,5912,Drug Stores/Pharmacies,2026-01-13 07:02:13.191021,Denver,dev_sr_003_1,True,0
txn_612530,sr_003,1.0,Rite Aid,5912,Drug Stores/Pharmacies,2026-01-13 09:38:13.191021,Denver,dev_sr_003_2,True,0
txn_697801,sr_003,21.77,Best Western,7011,Hotels,2026-01-13 10:16:13.191021,Denver,dev_sr_003_1,True,0
txn_734930,sr_003,493.84,IRS Payment Line,4814,Telecom (scam common),2026-01-13 10:36:13.191021,New York,dev_sr_003_3,True,1
txn_527817,sr_003,37.82,BP,5541,Gas Stations,2026-01-13 10:44:13.191021,Denver,dev_sr_003_1,True,0
txn_545469,sr_002,50.23,Shell,5541,Gas Stations,2026-01-13 11:09:13.191021,Phoenix,dev_sr_002_1,True,0
txn_112782,sr_002,87.83,Applebee's,5812,Eating Places,2026-01-13 11:18:13.191021,Scottsdale,dev_sr_002_2,True,0
txn_705950,sr_003,37.0,Macy's,5311,Department Stores,2026-01-13 12:01:13.191021,Denver,dev_sr_003_2,True,0
txn_999343,sr_001,77.8,Kohl's,5311,Department Stores,2026-01-13 12:22:13.191021,Tampa,dev_sr_001_1,True,0
txn_900058,sr_001,49.82,Applebee's,5812,Eating Places,2026-01-13 12:55:13.191021,Tampa,dev_sr_001_3,True,0
txn_243006,sr_002,62.93,Whole Foods,5411,Grocery Stores,2026-01-13 13:47:13.191021,Phoenix,dev_sr_002_2,True,0
txn_601482,sr_002,113.74,Denny's,5812,Eating Places,2026-01-13 13:47:13.191021,Phoenix,dev_sr_002_1,True,0
txn_279337,sr_002,50.63,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-13 13:50:13.191021,Scottsdale,dev_sr_002_1,True,0
txn_399203,sr_002,89.42,Applebee's,5812,Eating Places,2026-01-13 13:50:13.191021,Phoenix,dev_sr_002_3,True,0
txn_694223,sr_003,61.39,Walgreens,5912,Drug Stores/Pharmacies,2026-01-13 13:53:13.191021,Denver,dev_sr_003_2,True,0
txn_714915,sr_003,23.95,Walgreens,5912,Drug Stores/Pharmacies,2026-01-13 15:01:13.191021,Boulder,dev_sr_003_1,True,0
txn_441501,sr_001,42.59,IHOP,5812,Eating Places,2026-01-13 15:33:13.191021,Tampa,dev_sr_001_2,True,0
txn_472640,sr_002,25.52,Denny's,5812,Eating Places,2026-01-13 15:40:13.191021,Scottsdale,dev_sr_002_2,True,0
txn_300386,sr_003,41.38,Senior Clinic,8011,Doctor Offices,2026-01-13 16:18:13.191021,Denver,dev_sr_003_2,True,0
txn_213000,sr_001,29.73,Uber,4111,Local Transit,2026-01-13 16:48:13.191021,Tampa,dev_sr_001_2,True,0
txn_499152,sr_001,47.35,Lyft,4111,Local Transit,2026-01-13 17:29:13.191021,Tampa,dev_sr_001_3,True,0
txn_386926,sr_001,406.57,TechSupport Inc,4814,Telecom (scam common),2026-01-13 17:34:13.191021,Lagos,dev_sr_001_3,True,1
txn_310541,sr_001,46.86,City Transit,4111,Local Transit,2026-01-13 18:08:13.191021,Tampa,dev_sr_001_3,True,0
txn_136211,sr_002,47.82,Cracker Barrel,5812,Eating Places,2026-01-13 18:41:13.191021,Phoenix,dev_sr_002_2,True,0
txn_701195,sr_002,28.99,Safeway,5411,Grocery Stores,2026-01-13 18:55:13.191021,Phoenix,dev_sr_002_3,True,0
txn_109717,sr_001,16.28,Family Medical,8011,Doctor Offices,2026-01-13 19:19:13.191021,Tampa,dev_sr_001_3,True,0
txn_412106,sr_001,80.95,Publix,5411,Grocery Stores,2026-01-13 19:20:13.191021,Orlando,dev_sr_001_3,True,0
txn_916118,sr_003,16.21,Hampton Inn,7011,Hotels,2026-01-13 19:47:13.191021,Denver,dev_sr_003_1,True,0
txn_576851,sr_003,1674.0,Walmart Gift Card,6051,Gift Cards / Crypto,2026-01-13 20:59:13.191021,Unknown City,dev_sr_003_3,True,1
txn_674559,sr_002,56.43,Best Western,7011,Hotels,2026-01-13 23:25:13.191021,Phoenix,dev_sr_002_2,True,0
txn_709644,sr_001,347.62,IRS Payment Line,4814,Telecom (scam common),2026-01-14 01:07:13.191021,Chicago,dev_sr_001_3,True,1
txn_232372,sr_003,274.17,TechSupport Inc,4814,Telecom (scam common),2026-01-14 04:51:13.191021,New York,dev_sr_003_1,True,1
txn_973390,sr_003,21.36,Denny's,5812,Eating Places,2026-01-14 08:12:13.191021,Denver,dev_sr_003_1,True,0
txn_728700,sr_002,78.7,Rite Aid,5912,Drug Stores/Pharmacies,2026-01-14 09:50:13.191021,Phoenix,dev_sr_002_3,True,0
txn_186226,sr_001,54.14,Lyft,4111,Local Transit,2026-01-14 10:07:13.191021,Tampa,dev_sr_001_1,True,0
txn_318573,sr_003,27.73,Safeway,5411,Grocery Stores,2026-01-14 11:19:13.191021,Denver,dev_sr_003_2,True,0
txn_767678,sr_001,42.4,ExxonMobil,5541,Gas Stations,2026-01-14 12:00:13.191021,Tampa,dev_sr_001_3,True,0
txn_204415,sr_001,74.42,Macy's,5311,Department Stores,2026-01-14 12:45:13.191021,Tampa,dev_sr_001_1,True,0
txn_434617,sr_002,97.67,Cracker Barrel,5812,Eating Places,2026-01-14 13:15:13.191021,Phoenix,dev_sr_002_2,True,0
txn_643810,sr_001,55.77,Cracker Barrel,5812,Eating Places,2026-01-14 14:27:13.191021,Tampa,dev_sr_001_1,True,0
txn_125317,sr_001,38.82,Shell,5541,Gas Stations,2026-01-14 14:40:13.191021,Tampa,dev_sr_001_2,True,0
txn_265759,sr_003,18.11,Holiday Inn,7011,Hotels,2026-01-14 15:28:13.191021,Denver,dev_sr_003_2,True,0
txn_733561,sr_003,41.56,JCPenney,5311,Department Stores,2026-01-14 17:00:13.191021,Boulder,dev_sr_003_3,True,0
txn_793918,sr_001,68.46,Kohl's,5311,Department Stores,2026-01-14 17:57:13.191021,Orlando,dev_sr_001_1,True,0
txn_266911,sr_003,20.85,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-14 18:14:13.191021,Denver,dev_sr_003_1,True,0
txn_449976,sr_003,1.87,Kohl's,5311,Department Stores,2026-01-14 18:22:13.191021,Boulder,dev_sr_003_3,True,0
txn_263633,sr_001,41.46,Family Medical,8011,Doctor Offices,2026-01-14 20:00:13.191021,Orlando,dev_sr_001_3,True,0
txn_547011,sr_001,38.67,Safeway,5411,Grocery Stores,2026-01-14 20:01:13.191021,Tampa,dev_sr_001_3,True,0
txn_603760,sr_001,53.84,Safeway,5411,Grocery Stores,2026-01-14 20:51:13.191021,Tampa,dev_sr_001_3,True,0
txn_703638,sr_001,210.19,Walmart Gift Card,6051,Gift Cards / Crypto,2026-01-15 02:17:13.191021,New York,dev_sr_001_1,True,1
txn_934739,sr_002,68.2,Rite Aid,5912,Drug Stores/Pharmacies,2026-01-15 02:24:13.191021,Phoenix,dev_sr_002_2,True,0
txn_872924,sr_001,39.55,ExxonMobil,5541,Gas Stations,2026-01-15 08:41:13.191021,Tampa,dev_sr_001_2,True,0
txn_790658,sr_001,49.87,Family Medical,8011,Doctor Offices,2026-01-15 09:09:13.191021,Tampa,dev_sr_001_3,True,0
txn_779099,sr_003,20.43,City Transit,4111,Local Transit,2026-01-15 10:05:13.191021,Denver,dev_sr_003_1,True,0
txn_223694,sr_001,47.82,Cracker Barrel,5812,Eating Places,2026-01-15 10:05:13.191021,Tampa,dev_sr_001_2,True,0
txn_197584,sr_003,16.54,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-15 10:38:13.191021,Denver,dev_sr_003_3,True,0
txn_157287,sr_002,79.25,ExxonMobil,5541,Gas Stations,2026-01-15 11:17:13.191021,Phoenix,dev_sr_002_2,True,0
txn_117711,sr_002,88.9,ExxonMobil,5541,Gas Stations,2026-01-15 12:24:13.191021,Phoenix,dev_sr_002_3,True,0
txn_479030,sr_002,68.74,Hampton Inn,7011,Hotels,2026-01-15 12:33:13.191021,Phoenix,dev_sr_002_1,True,0
txn_714646,sr_001,1.0,City Transit,4111,Local Transit,2026-01-15 13:43:13.191021,Tampa,dev_sr_001_1,True,0
txn_268100,sr_002,100.37,JCPenney,5311,Department Stores,2026-01-15 14:23:13.191021,Scottsdale,dev_sr_002_1,True,0
txn_110913,sr_001,61.77,Holiday Inn,7011,Hotels,2026-01-15 14:52:13.191021,Tampa,dev_sr_001_2,True,0
txn_725236,sr_002,32.94,City Transit,4111,Local Transit,2026-01-15 15:11:13.191021,Phoenix,dev_sr_002_3,True,0
txn_950823,sr_001,26.81,Safeway,5411,Grocery Stores,2026-01-15 15:24:13.191021,Orlando,dev_sr_001_2,True,0
txn_777278,sr_003,22.05,Urgent Care,8011,Doctor Offices,2026-01-15 15:45:13.191021,Denver,dev_sr_003_2,True,0
txn_275409,sr_002,116.86,BP,5541,Gas Stations,2026-01-15 16:13:13.191021,Phoenix,dev_sr_002_3,True,0
txn_961613,sr_002,76.62,Chevron,5541,Gas Stations,2026-01-15 16:57:13.191021,Phoenix,dev_sr_002_3,True,0
txn_461122,sr_003,15.26,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-15 17:52:13.191021,Denver,dev_sr_003_1,True,0
txn_180333,sr_001,75.84,Publix,5411,Grocery Stores,2026-01-15 18:03:13.191021,Tampa,dev_sr_001_1,True,0
txn_960085,sr_002,77.12,Macy's,5311,Department Stores,2026-01-15 19:06:13.191021,Phoenix,dev_sr_002_1,True,0
txn_564077,sr_002,95.27,Urgent Care,8011,Doctor Offices,2026-01-15 21:09:13.191021,Scottsdale,dev_sr_002_1,True,0
txn_773540,sr_003,30.68,Shell,5541,Gas Stations,2026-01-15 22:04:13.191021,Denver,dev_sr_003_2,True,0
txn_206759,sr_001,38.5,Best Western,7011,Hotels,2026-01-15 22:45:13.191021,Orlando,dev_sr_001_3,True,0
txn_459315,sr_002,42.15,Kroger,5411,Grocery Stores,2026-01-15 23:26:13.191021,Phoenix,dev_sr_002_3,True,0
txn_665621,sr_002,108.77,Hampton Inn,7011,Hotels,2026-01-16 02:03:13.191021,Phoenix,dev_sr_002_2,True,0
txn_694191,sr_001,56.73,Uber,4111,Local Transit,2026-01-16 06:59:13.191021,Tampa,dev_sr_001_3,True,0
txn_414565,sr_003,30.65,Senior Clinic,8011,Doctor Offices,2026-01-16 07:00:13.191021,Denver,dev_sr_003_1,True,0
txn_914320,sr_001,53.07,Best Western,7011,Hotels,2026-01-16 07:38:13.191021,Tampa,dev_sr_001_3,True,0
txn_498197,sr_001,50.41,Urgent Care,8011,Doctor Offices,2026-01-16 08:49:13.191021,Orlando,dev_sr_001_2,True,0
txn_828813,sr_002,21.87,JCPenney,5311,Department Stores,2026-01-16 08:59:13.191021,Scottsdale,dev_sr_002_3,True,0
txn_220213,sr_001,31.57,Safeway,5411,Grocery Stores,2026-01-16 09:06:13.191021,Orlando,dev_sr_001_3,True,0
txn_963994,sr_002,106.51,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-16 09:26:13.191021,Phoenix,dev_sr_002_3,True,0
txn_735053,sr_002,112.42,Rite Aid,5912,Drug Stores/Pharmacies,2026-01-16 09:44:13.191021,Phoenix,dev_sr_002_1,True,0
txn_367271,sr_002,45.89,Walgreens,5912,Drug Stores/Pharmacies,2026-01-16 10:23:13.191021,Phoenix,dev_sr_002_1,True,0
txn_129942,sr_001,70.62,Chevron,5541,Gas Stations,2026-01-16 11:10:13.191021,Tampa,dev_sr_001_3,True,0
txn_425039,sr_002,120.67,Shell,5541,Gas Stations,2026-01-16 11:53:13.191021,Scottsdale,dev_sr_002_1,True,0
txn_535239,sr_001,31.92,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-01-16 12:54:13.191021,Orlando,dev_sr_001_3,True,0
txn_927527,sr_002,1.0,Kohl's,5311,Department Stores,2026-01-16 12:58:13.191021,Phoenix,dev_sr_002_1,True,0
txn_220063,sr_002,64.49,City Transit,4111,Local Transit,2026-01-16 13:12:13.191021,Phoenix,dev_sr_002_2,True,0
txn_189110,sr_003,22.4,Safeway,5411,Grocery Stores,2026-01-16 14:06:13.191021,Denver,dev_sr_003_1,True,0
txn_748938,sr_003,24.12,ExxonMobil,5541,Gas Stations,2026-01-16 14:14:13.191021,Denver,dev_sr_003_1,True,0
txn_777568,sr_003,21.97,Family Medical,8011,Doctor Offices,2026-01-16 14:22:13.191021,Boulder,dev_sr_003_2,True,0
txn_791218,sr_003,46.33,Rite Aid,5912,Drug Stores/Pharmacies,2026-01-16 14:33:13.191021,Denver,dev_sr_003_3,True,0
txn_699829,sr_002,46.56,ExxonMobil,5541,Gas Stations,2026-01-16 14:52:13.191021,Phoenix,dev_sr_002_1,True,0
txn_205075,sr_001,31.64,Senior Clinic,8011,Doctor Offices,2026-01-16 15:11:13.191021,Tampa,dev_sr_001_2,True,0
txn_602577,sr_002,30.52,Kohl's,5311,Department Stores,2026-01-16 15:42:13.191021,Phoenix,dev_sr_002_2,True,0
txn_232537,sr_001,51.46,Best Western,7011,Hotels,2026-01-16 16:55:13.191021,Orlando,dev_sr_001_1,True,0
